Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Corona Crack","Ramparts Wall > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/119067577/corona-crack,2.7,-1,"Trad, Alpine",5.10,1,80,61.79244,-149.29836
"Rampart Rampage","Ramparts Wall > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/114815101/rampart-rampage,3.2,-1,"Trad, Alpine",5.10c,3,220,61.79244,-149.29836
"The Big Eddie","Ramparts Wall > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117314127/the-big-eddie,3.5,-1,"Trad, Alpine",5.10c,1,70,61.79244,-149.29836
"Castle Direct","Ramparts Wall > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/121171525/castle-direct,3.0,-1,"Trad, Alpine",5.10d,1,70,61.79244,-149.29836
EP2,"Ramparts Wall > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117333829/ep2,2.5,-1,"Trad, Alpine",5.10d,1,70,61.79244,-149.29836
"Tavern Time","Renaissance Wall > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117326111/tavern-time,1.8,-1,"Trad, Alpine",5.8,1,70,61.80442,-149.2823
"Warm up with a little fisting","Renaissance Wall > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117326047/warm-up-with-a-little-fisting,1.5,-1,"Trad, Alpine",5.10a,1,35,61.80442,-149.2823
"SoCal DJ","Renaissance Wall > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117326161/socal-dj,4.0,-1,"Sport, Alpine",5.10d,1,70,61.80442,-149.2823
"Walkman and Button Heads","Renaissance Wall > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117326306/walkman-and-button-heads,4.0,-1,"Trad, Alpine",5.11a,1,80,61.80442,-149.2823
"Retroed Art","Renaissance Wall > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117326274/retroed-art,3.0,-1,"Trad, Alpine",5.11a,1,80,61.80442,-149.2823
"Science is Sorcery","Renaissance Wall > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117326197/science-is-sorcery,2.3,-1,"Trad, Alpine",5.11a,1,80,61.80442,-149.2823
"Cold Day at The Fair","Renaissance Wall > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/119171409/cold-day-at-the-fair,3.0,-1,"Trad, Alpine",5.11-,1,80,61.80442,-149.2823
"Renaissance Man","Renaissance Wall > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117326296/renaissance-man,3.0,-1,"Trad, Alpine",5.11c,1,90,61.80442,-149.2823
"The Jester","Renaissance Wall > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117326337/the-jester,3.3,-1,"Trad, Alpine",5.11+,1,70,61.80442,-149.2823
"LARPing on Acid","Renaissance Wall > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117326242/larping-on-acid,4.0,-1,"Trad, Alpine",5.11+,1,80,61.80442,-149.2823
"Double micros","Gold Cord Lake > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117946929/double-micros,4.0,-1,"Trad, Alpine",5.10,1,60,61.79741,-149.26286
Toothy,"Because it's there Wall > Glacier Creek Drainage and Snowbird Glacier > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106470548/toothy,-1.0,-1,"Trad, Aid, Alpine","5.9 A1",3,400,61.75823,-149.29517
"The Burning Ring of Fire","Because it's there Wall > Glacier Creek Drainage and Snowbird Glacier > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110836466/the-burning-ring-of-fire,-1.0,-1,"Trad, Alpine","5.9 R",5,,61.75823,-149.29517
"Lost Zero","Because it's there Wall > Glacier Creek Drainage and Snowbird Glacier > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106470560/lost-zero,-1.0,-1,"Trad, Aid, Alpine","5.10 A1",3,400,61.75823,-149.29517
Direct,"Because it's there Wall > Glacier Creek Drainage and Snowbird Glacier > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106470571/direct,3.0,-1,"Trad, Alpine",5.10,3,400,61.75823,-149.29517
"Alaskan Vermin","Because it's there Wall > Glacier Creek Drainage and Snowbird Glacier > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106470585/alaskan-vermin,2.5,-1,"Trad, Aid, Alpine","5.10 A1",3,400,61.75823,-149.29517
"Didilkama Traverse","Didilkama > Glacier Creek Drainage and Snowbird Glacier > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/119185896/didilkama-traverse,3.3,-1,"Trad, Alpine",5.8,1,4200,61.83791,-149.21486
"Can you see my colon yet?","Didilkama > Glacier Creek Drainage and Snowbird Glacier > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109700941/can-you-see-my-colon-yet,2.5,-1,"Trad, Alpine",5.9,7,900,61.83791,-149.21486
"The Quartz Crack","Didilkama > Glacier Creek Drainage and Snowbird Glacier > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109700745/the-quartz-crack,3.5,-1,"Trad, Alpine",5.11a,3,420,61.83791,-149.21486
"Poseurs are hosers","Didilkama > Glacier Creek Drainage and Snowbird Glacier > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109700907/poseurs-are-hosers,3.0,-1,"Trad, Alpine","5.11a R",7,1000,61.83791,-149.21486
"The tennis shoe cracks","Glacier Creek Bouldering > Glacier Creek Drainage and Snowbird Glacier > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110782055/the-tennis-shoe-cracks,4.0,-1,Trad,5.9,1,30,61.59474,-149.44214
"The Stash Box","Glacier Creek Bouldering > Glacier Creek Drainage and Snowbird Glacier > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110782071/the-stash-box,4.0,-1,Trad,5.10,1,20,61.59474,-149.44214
"Chasing the Sun","Nunatak > Glacier Creek Drainage and Snowbird Glacier > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111959104/chasing-the-sun,2.8,-1,"Trad, Alpine",5.9,6,,61.83844,-149.25846
Breaching,"Whale Beak Buttress > Glacier Creek Drainage and Snowbird Glacier > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/113367331/breaching,4.0,-1,"Trad, Alpine",5.10-,3,234,61.83997,-149.21374
"Southeast Ridge","Troublemint Peak > Mint Area > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/118662944/southeast-ridge,3.0,-1,"Trad, Alpine",5.6,4,1100,61.85857,-149.04293
"Bullet to the Leg Couloir","Troublemint Peak > Mint Area > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/123905804/bullet-to-the-leg-couloir,4.0,-1,"Trad, Snow, Alpine","5.6 Steep Snow R",2,1000,61.85857,-149.04293
