Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Purrrfect Puppy","Cats vs. Dogs Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109535173/the-purrrfect-puppy,2.4,-1,Sport,5.7,1,80,39.74363,-105.406
"Old Dogs","Cats vs. Dogs Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/120773659/old-dogs,1.8,-1,Sport,5.7,1,90,39.74363,-105.406
"New Tricks","Cats vs. Dogs Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/120843262/new-tricks,1.6,-1,Sport,5.8-,1,50,39.74363,-105.406
"Stray Cat","Cats vs. Dogs Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108198411/stray-cat,1.9,-1,Sport,5.8,1,80,39.74363,-105.406
"Out of the Blue","Cats vs. Dogs Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108198428/out-of-the-blue,2.4,-1,Sport,5.8+,2,160,39.74363,-105.406
"Fleas and Ticks","Cats vs. Dogs Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109809168/fleas-and-ticks,2.6,-1,Sport,5.9,1,85,39.74363,-105.406
"Top Dawg","Cats vs. Dogs Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109590491/top-dawg,1.9,-1,Sport,5.10b,1,50,39.74363,-105.406
"Into the Black","Cats vs. Dogs Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108198447/into-the-black,2.2,-1,Sport,5.10+,1,90,39.74363,-105.406
"Beer for Life","Cats vs. Dogs Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108356129/beer-for-life,2.4,-1,Sport,5.10d,1,85,39.74363,-105.406
"Child's Play","Play Pen > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108443085/childs-play,2.1,-1,Sport,5.10a/b,1,80,39.74194,-105.41271
"Pirate's Booty","Play Pen > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108443097/pirates-booty,2.2,-1,Sport,5.10b/c,1,80,39.74194,-105.41271
"Toy Box","Play Pen > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108442686/toy-box,2.3,-1,Sport,5.10c,1,70,39.74194,-105.41271
Recess,"Play Pen > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108442753/recess,2.1,-1,Sport,5.10c,1,80,39.74194,-105.41271
"Recovery Efforts","Flood Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108673855/recovery-efforts,1.1,-1,Sport,5.10a,1,55,39.73791,-105.32247
Displaced,"Flood Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108673847/displaced,1.7,-1,Sport,5.10d,1,45,39.73791,-105.32247
"Higher Ground","Flood Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108673823/higher-ground,2.3,-1,Sport,5.11c,1,55,39.73791,-105.32247
Detour,"Flood Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108673839/detour,2.2,-1,Sport,5.11+,1,50,39.73791,-105.32247
Crest,"Flood Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108673697/crest,2.4,-1,Sport,5.12c,1,60,39.73791,-105.32247
"Act of God","Flood Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108673805/act-of-god,3.3,-1,Sport,5.12c,1,65,39.73791,-105.32247
Recovery,"The Healing Center > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109677473/recovery,1.6,-1,Sport,5.9+,1,60,39.74209,-105.41547
"Rest and Recovery","The Healing Center > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109677498/rest-and-recovery,2.6,-1,Sport,5.10a,1,120,39.74209,-105.41547
"AC Separation","The Healing Center > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109677508/ac-separation,2.0,-1,Sport,5.10a,1,75,39.74209,-105.41547
"Radial Nerve","The Healing Center > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109677518/radial-nerve,2.2,-1,Sport,5.10a,1,75,39.74209,-105.41547
Ketosis,"The Healing Center > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109677492/ketosis,2.4,-1,Sport,5.10b,1,70,39.74209,-105.41547
"The Sprawl","Death Rock > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109691935/the-sprawl,3.4,-1,Sport,5.12b,1,70,39.73991,-105.32088
"Homeboy Bonanza","Death Rock > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/122800588/homeboy-bonanza,2.0,-1,Sport,5.12d,1,75,39.73991,-105.32088
"Br'er Rabbit","Other Critters > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109949529/brer-rabbit,1.8,-1,Sport,5.7,1,75,39.74351,-105.40813
"Br'er Fox","Other Critters > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109949536/brer-fox,2.2,-1,Sport,5.7,1,75,39.74351,-105.40813
"Elephant's Child","Other Critters > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111677596/elephants-child,2.5,-1,Sport,5.7,1,90,39.74351,-105.40813
"Stumpy Tailed Kelpie","Other Critters > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/116677804/stumpy-tailed-kelpie,2.3,-1,Sport,5.7,1,65,39.74351,-105.40813
Opus,"Other Critters > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/117130136/opus,2.0,-1,Sport,5.7,2,130,39.74351,-105.40813
"First Armadillo","Other Critters > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109792919/first-armadillo,2.1,-1,Sport,5.7+,1,70,39.74351,-105.40813
"Bicolored Python Rock Snake","Other Critters > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109843058/bicolored-python-rock-snake,2.1,-1,Sport,5.8-,1,75,39.74351,-105.40813
Calvin,"Other Critters > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109949364/calvin,2.0,-1,Sport,5.8,1,90,39.74351,-105.40813
"Fat Lipped Gofur","Other Critters > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/110104305/fat-lipped-gofur,2.0,-1,Sport,5.8+,1,75,39.74351,-105.40813
"Minnesota Gopher","Other Critters > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/110207896/minnesota-gopher,2.1,-1,Sport,5.9-,1,70,39.74351,-105.40813
Labby,"Other Critters > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109786996/labby,2.2,-1,Sport,5.9-,1,80,39.74351,-105.40813
"Br'er Bear","Other Critters > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109949565/brer-bear,2.5,-1,Sport,5.10-,1,50,39.74351,-105.40813
"Hamster Huey","Other Critters > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109949393/hamster-huey,2.5,-1,Sport,5.10b,1,50,39.74351,-105.40813
"Gooey Kablooie","Other Critters > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109949406/gooey-kablooie,2.1,-1,Sport,5.10b,1,50,39.74351,-105.40813
"Curious George Goes Climbing","Other Critters > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109949573/curious-george-goes-climbing,2.6,-1,Sport,5.11a,1,50,39.74351,-105.40813
"Alan's Roof","Other Critters > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/110202513/alans-roof,2.3,-1,Sport,5.12+,1,45,39.74351,-105.40813
"Fly High","Low Wire > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111001021/fly-high,2.1,-1,Sport,5.9,1,45,39.73748,-105.31957
Vagini,"Low Wire > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/110422588/vagini,2.5,-1,Sport,5.10b,1,65,39.73748,-105.31957
"Land of the Lost","Low Wire > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111009485/land-of-the-lost,2.7,-1,Sport,5.11c,1,90,39.73748,-105.31957
"Vagini Direct","Low Wire > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/110422609/vagini-direct,2.3,-1,Sport,5.11d,1,65,39.73748,-105.31957
Badgersaurus,"Low Wire > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/110489442/badgersaurus,3.0,-1,Sport,5.12a,1,40,39.73748,-105.31957
"Groove Town","Low Wire > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/110998103/groove-town,1.7,-1,Sport,5.12a,1,35,39.73748,-105.31957
"Fly Low","Low Wire > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111001175/fly-low,3.2,-1,Sport,5.12a,1,100,39.73748,-105.31957
"Pound Town","Low Wire > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/110998293/pound-town,2.4,-1,Sport,5.12b,1,35,39.73748,-105.31957
Trooper,"The Bunker > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/110714622/trooper,2.4,-1,Sport,5.11c/d,1,60,39.73869,-105.40828
"First Blood","The Bunker > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/110714667/first-blood,1.7,-1,Sport,5.12a,1,40,39.73869,-105.40828
Saigon,"The Bunker > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111659734/saigon,3.0,-1,Sport,5.12d,1,60,39.73869,-105.40828
"Get Your Towels Ready","Shark's Fin > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/110660956/get-your-towels-ready,2.0,-1,Sport,5.10c,1,30,39.74175,-105.34092
"Nautical-Themed Pashmina Afghan","Shark's Fin > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/110660914/nautical-themed-pashmina-afghan,2.0,-1,Sport,5.11b,1,50,39.74175,-105.34092
"This Ain't Seaworld","Shark's Fin > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/110660927/this-aint-seaworld,2.8,-1,Sport,5.12d,1,40,39.74175,-105.34092
"Chocolate Bunny","Rabbit Hole > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111188340/chocolate-bunny,0.7,-1,Sport,"5.8+ PG13",1,55,39.74277,-105.40218
"There She Goes Again","Rabbit Hole > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111188520/there-she-goes-again,1.7,-1,Sport,"5.9+ PG13",1,70,39.74277,-105.40218
"Geese In Flight","Rabbit Hole > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111188544/geese-in-flight,2.2,-1,"Sport, TR",5.10b,1,65,39.74277,-105.40218
"Dogs That Bite","Rabbit Hole > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111188575/dogs-that-bite,1.5,-1,Sport,5.10,1,65,39.74277,-105.40218
"Beast It","Rabbit Hole > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111190428/beast-it,2.3,-1,Sport,5.11,1,70,39.74277,-105.40218
"The Bullet","Rabbit Hole > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111850835/the-bullet,2.3,-1,Sport,5.11,1,70,39.74277,-105.40218
"A Penny For Your Thoughts","Rabbit Hole > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/117553246/a-penny-for-your-thoughts,3.0,-1,Sport,5.11c,1,60,39.74277,-105.40218
"Elephant Weaver","The Little Five > The Safari > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111521993/elephant-weaver,1.5,-1,Sport,5.7,1,60,39.74336,-105.40836
"Say No To Pot","The Little Five > The Safari > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/115192095/say-no-to-pot,2.1,-1,Sport,5.9-,1,50,39.74336,-105.40836
Harvey,"The Big Five > The Safari > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111359734/harvey,2.5,-1,Sport,5.7,1,60,39.74349,-105.40865
"The Leopard","The Big Five > The Safari > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111359775/the-leopard,2.0,-1,Sport,5.8,1,60,39.74349,-105.40865
"White Rhino","The Big Five > The Safari > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111359919/white-rhino,2.1,-1,Sport,5.8,1,100,39.74349,-105.40865
"Cape Buffalo","The Big Five > The Safari > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111359926/cape-buffalo,1.7,-1,Sport,5.8,1,100,39.74349,-105.40865
"Hungry, Hungry Hippos","The Big Five > The Safari > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111359806/hungry-hungry-hippos,1.9,-1,Sport,5.8+,1,100,39.74349,-105.40865
"Pink Elephants On Parade","The Big Five > The Safari > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111359764/pink-elephants-on-parade,1.7,-1,Sport,5.9,1,60,39.74349,-105.40865
"A Committee of Two","The Big Five > The Safari > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111359786/a-committee-of-two,2.2,-1,Sport,5.9,1,60,39.74349,-105.40865
"Lion King","The Big Five > The Safari > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111359797/lion-king,2.3,-1,Sport,5.9,1,100,39.74349,-105.40865
"Call Me Bwana","The Big Five > The Safari > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111359821/call-me-bwana,2.1,-1,Sport,5.9+,1,100,39.74349,-105.40865
AAA,"AAA Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111652723/aaa,3.3,-1,Sport,5.11a,1,40,39.74317,-105.25079
"""Unknown 1""","AAA Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111652707/unknown-1,2.0,-1,Sport,5.11c/d,1,40,39.74317,-105.25079
"Chocolate Bandit","Iron Buttress > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111685939/chocolate-bandit,2.3,-1,Sport,5.10b,1,40,39.74006,-105.33914
"Irony Man","Iron Buttress > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111685992/irony-man,1.0,-1,Sport,5.11a,1,50,39.74006,-105.33914
"Good Time To Be Pretty","Iron Buttress > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111685945/good-time-to-be-pretty,2.8,-1,Sport,5.12a,1,40,39.74006,-105.33914
"Iron Maiden","Iron Buttress > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111685959/iron-maiden,2.3,-1,Sport,5.12b,1,35,39.74006,-105.33914
"Little Stephen","The Talon > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111731519/little-stephen,3.0,-1,Sport,5.11b,1,40,39.73927,-105.34389
"The Adventures of Rocky and Bullwinkle","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112528287/the-adventures-of-rocky-and-bullwinkle,2.9,-1,Sport,5.8,1,90,39.74242,-105.40955
"Raggedy Ann","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/113892928/raggedy-ann,1.6,-1,Sport,5.8,1,50,39.74242,-105.40955
"Bolt You Be My Valentine","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/113941092/bolt-you-be-my-valentine,1.2,-1,Sport,5.8,1,115,39.74242,-105.40955
"Raggedy Andy","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/113892902/raggedy-andy,1.9,-1,Sport,5.9,1,50,39.74242,-105.40955
"The Incredible Mr. Limpet","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/113970711/the-incredible-mr-limpet,1.3,-1,Sport,5.9,1,50,39.74242,-105.40955
"Lenten Passage","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121569868/lenten-passage,1.0,-1,Sport,5.9,2,105,39.74242,-105.40955
"Explain Yourself","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/113970820/explain-yourself,1.6,-1,Sport,5.10a,1,70,39.74242,-105.40955
"Team Umizoomi","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112511931/team-umizoomi,2.3,-1,Sport,5.10b,1,85,39.74242,-105.40955
"Welcome to West Germany","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/120574215/welcome-to-west-germany,2.0,-1,Sport,5.10b,1,90,39.74242,-105.40955
"Hope You Like Pancakes","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121569917/hope-you-like-pancakes,1.0,-1,Sport,5.10b,1,70,39.74242,-105.40955
"Blazing Saddles","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/113970746/blazing-saddles,1.3,-1,Sport,5.10c,1,70,39.74242,-105.40955
"The Advocate","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/115380088/the-advocate,1.8,-1,Sport,5.10d,1,50,39.74242,-105.40955
"The Three Caballeros","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112511907/the-three-caballeros,1.7,-1,Sport,5.11a,1,85,39.74242,-105.40955
"Teenage Mutant Ninja Turtles","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112528355/teenage-mutant-ninja-turtles,2.5,-1,Sport,5.11a,1,100,39.74242,-105.40955
"Scenic Ride","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114981445/scenic-ride,3.0,-1,Sport,5.11a,2,140,39.74242,-105.40955
"Ashes and Dust","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121569832/ashes-and-dust,1.0,-1,Sport,5.11a,1,110,39.74242,-105.40955
"Ride the Heavens","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121569963/ride-the-heavens,2.0,-1,Sport,5.11a,1,50,39.74242,-105.40955
Turtleman,"Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114981511/turtleman,2.0,-1,Sport,5.11b,1,95,39.74242,-105.40955
"Call of the Wildman","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114981533/call-of-the-wildman,2.4,-1,Sport,5.11c/d,1,45,39.74242,-105.40955
"The Absent Minded Professor","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112511842/the-absent-minded-professor,2.4,-1,Sport,5.11d,1,90,39.74242,-105.40955
"Night Into Day","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/113970793/night-into-day,2.0,-1,Sport,5.11d,1,70,39.74242,-105.40955
"Son of Flubber","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112511893/son-of-flubber,1.5,-1,Sport,5.12b,1,90,39.74242,-105.40955
"Arms Wide Open","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121569981/arms-wide-open,1.0,-1,Sport,5.12b,1,50,39.74242,-105.40955
"Live Action","Live Action Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114981494/live-action,3.2,-1,Sport,5.12c,1,90,39.74242,-105.40955
"Savage Cats","Aftermath > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112358631/savage-cats,0.7,-1,Sport,5.11,1,35,39.7414,-105.29775
"Platinum Plaque","Aftermath > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112358598/platinum-plaque,2.0,-1,Sport,5.12a,1,60,39.7414,-105.29775
Aftermathematics,"Aftermath > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112358620/aftermathematics,1.0,-1,Sport,5.12a,1,45,39.7414,-105.29775
"Gotta Be Bumpin'","Aftermath > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112358613/gotta-be-bumpin,2.0,-1,Sport,5.12b,1,50,39.7414,-105.29775
"Strapped With Lats","Aftermath > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112358603/strapped-with-lats,3.0,-1,Sport,5.12c,1,50,39.7414,-105.29775
"Cruisin' Caskets","The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/118590352/cruisin-caskets,2.3,-1,Sport,5.8,1,75,39.74438,-105.40288
Afterlife,"The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114012359/afterlife,2.5,-1,Sport,5.9+,1,75,39.74438,-105.40288
"The Undertaker","The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114036204/the-undertaker,2.3,-1,Sport,5.9+,2,130,39.74438,-105.40288
"Low Priest","The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/118133534/low-priest,1.3,-1,Sport,5.9+,1,50,39.74438,-105.40288
Ugoogoly,"The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114012513/ugoogoly,2.8,-1,Sport,5.10a,1,85,39.74438,-105.40288
"Six Feet Under","The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114012587/six-feet-under,2.3,-1,Sport,5.10a,1,80,39.74438,-105.40288
"Bone Daddy","The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/117133577/bone-daddy,2.5,-1,Sport,5.10a,1,60,39.74438,-105.40288
Reincarnation,"The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114012413/reincarnation,2.7,-1,Sport,5.10c,1,75,39.74438,-105.40288
"The Reaper","The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114012397/the-reaper,2.5,-1,Sport,5.10d,1,75,39.74438,-105.40288
"Ernest Stemmingway","The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114028771/ernest-stemmingway,3.0,-1,Sport,5.11a,1,80,39.74438,-105.40288
"Spinal Tap","The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114012282/spinal-tap,3.2,-1,Sport,5.11d,1,60,39.74438,-105.40288
"City of the Dead","The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114012313/city-of-the-dead,3.2,-1,Sport,5.12a,1,85,39.74438,-105.40288
"Dia de Los Muertos","The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114149484/dia-de-los-muertos,3.4,-1,Sport,5.12a,1,60,39.74438,-105.40288
"Tomb Raider","The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114064300/tomb-raider,2.4,-1,Sport,5.12a/b,1,50,39.74438,-105.40288
Hellbender,"The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114158750/hellbender,3.2,-1,Sport,5.12a/b,1,60,39.74438,-105.40288
"Grave Digger","The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114158727/grave-digger,2.8,-1,Sport,5.12b,1,65,39.74438,-105.40288
"The Walking Dead","The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114270018/the-walking-dead,2.7,-1,Sport,5.12b/c,1,40,39.74438,-105.40288
"Back From the Dead","The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114270027/back-from-the-dead,2.5,-1,Sport,5.12c,1,40,39.74438,-105.40288
"Walking on the Moon","Death Valley > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/117766000/walking-on-the-moon,1.9,-1,Sport,5.7,1,70,39.74419,-105.40201
"Reeper's BanDana","Death Valley > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114038504/reepers-bandana,2.1,-1,Sport,5.8,1,50,39.74419,-105.40201
"Rigor Mortis","Death Valley > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/118070042/rigor-mortis,2.2,-1,Sport,5.8,1,40,39.74419,-105.40201
"Molotov Cockfight","Death Valley > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114195097/molotov-cockfight,2.2,-1,Sport,5.9,1,,39.74419,-105.40201
"17 Top","Death Valley > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/118069945/17-top,2.2,-1,Sport,5.10b,1,55,39.74419,-105.40201
"Badwater 140","Death Valley > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/118825265/badwater-140,2.3,-1,Sport,5.10b,1,75,39.74419,-105.40201
"Toward Death","Death Valley > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114038530/toward-death,2.4,-1,Sport,5.10c,1,60,39.74419,-105.40201
"Shadow of Death","Death Valley > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114194877/shadow-of-death,2.3,-1,Sport,5.10c,1,60,39.74419,-105.40201
"Death of Yuppies","Death Valley > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114195083/death-of-yuppies,2.5,-1,Sport,5.10c,1,60,39.74419,-105.40201
"No Special Talent","Death Valley > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114195105/no-special-talent,2.7,-1,Sport,5.11a,1,85,39.74419,-105.40201
"282 Below","Death Valley > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/123789130/282-below,2.5,-1,Sport,5.12a/b,1,45,39.74419,-105.40201
(Unknown),"Death Valley > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/123789218/unknown,2.0,-1,Sport,5.12,1,45,39.74419,-105.40201
"Pillar of Salt","The Pearly Gates > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121878163/pillar-of-salt,2.3,-1,Sport,5.8,1,60,39.74492,-105.40291
"The Good Book","The Pearly Gates > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/122207551/the-good-book,2.3,-1,Sport,5.10a,1,55,39.74492,-105.40291
Archangel,"The Pearly Gates > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114085718/archangel,2.7,-1,Sport,5.11a,1,65,39.74492,-105.40291
"Saint Peter","The Pearly Gates > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114085730/saint-peter,2.5,-1,Sport,5.11b,1,65,39.74492,-105.40291
"Right Hand Of God","The Pearly Gates > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121263015/right-hand-of-god,3.3,-1,Sport,5.11+,1,70,39.74492,-105.40291
Ack!,"Cat Slab Annex > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114195154/ack,2.4,-1,Sport,5.10a,1,35,39.74268,-105.40381
"Sake Bomb","Sushi Slab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114370270/sake-bomb,2.3,-1,Sport,5.7,1,60,39.74063,-105.40797
"Spider Roll","Sushi Slab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114345328/spider-roll,2.1,-1,Sport,5.7+,1,50,39.74063,-105.40797
Edamame,"Sushi Slab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114345373/edamame,2.0,-1,Sport,5.8,1,45,39.74063,-105.40797
